ANO_FOLHA;MES_FOLHA;MATRICULA;UnidadeGestora;UNIDADE_GESTORA_CODIGO;REMUNERACAO_TOTAL;CARGO;LOTACAO
2017;1;000000000000006;P. M. DE PEDRO LAURENTINO;201158;1138.93;AUXILIAR DE SERVIÄOS GERAIS;FUNDEB 40%
2017;1;000000000000006;P. M. DE SAO RAIMUNDO NONATO;201205;1504.95;SERVICOS GERAIS;SEC DE ADM E FINAN EFETIVOS
2017;1;000000000000006;P. M. DE SIMOES;201209;2803.1;AUX. ADM - CLASSE B- NIVEL IV;SEC. ADMINISTRACAO -INTERNOS
2017;1;000000000000006;P. M. DE LANDRI SALES;201118;1264.95;AUX ADMINISTRATIVO;SEC MUNICIPAL DE SAUDE
2017;1;000000000000006;CAMARA DE PAVUSSU;101156;937;TESOUREIRO;COMISSIONADOS
2017;1;000000000000006;P. M. DE BENEDITINOS;201026;966.16;ASSIST.TECNICO I;SECRETµRIA MUNICICPAL.DE ADMINISTRACAO
2017;1;000000000000006;P. M. DE BOM JESUS;201031;1488.13;APOIO ADM CLASSE B. NIVEL IV 40HS;SEC. EDUCAÄAO - ASG. 40%
2017;1;000000000000006;P. M. DE SANTA CRUZ DO PIAUI;201174;968.07;FISCAL AMBIENTAL;ADMINISTRAÄ«O E PLANEJAMENTO
2017;1;000000000000006;P. M. DE ANTONIO ALMEIDA;201012;1962.63;PROFESSOR(A) CLASSE SE NIVEL V;FUNDEB 60%
2017;1;000000000000006;CAMARA DE PAJEU DO PIAUI;101146;2400;VEREADOR;VEREADORES
2017;1;000000000000006;P. M. DE JUREMA;201111;1077.55;ZELADORA;FUNDEB 40%
2017;1;000000000000006;CAMARA DE SIGEFREDO PACHECO;101208;1249.17;VIGIA;EFETIVOS
2017;1;000000000000004;CAMARA DE BURITI DOS LOPES;101037;3984.75;VEREADOR;CAMARA VEREADORES
2017;1;000000000000004;P. M. DE ANTONIO ALMEIDA;201012;1171.25;AUX. SERV. GERAIS- NIVEL V;SEC.MUN.DO TRABALHO. CIDADANIA. ASSISTENCIA SOCIAL
2017;1;000000000000004;CAMARA DE PALMEIRAIS;101148;4000;VEREADOR;FOLHA DE VEREADORES
2017;1;000000000000004;P. M. DE CAJUEIRO DA PRAIA;201041;3900.28;PROFESSOR CLASSE - SE N - V 40h;FUNDEB 60 % - ENS FUNDAM - PROFES EFETIVOS
2017;1;000000000000004;P. M. DE BURITI DOS LOPES;201037;937;APOSENTADO;SEC ADM INATIVOS E PENSIONISTAS
2017;1;000000000000004;CAMARA DE PAVUSSU;101156;2450;VEREADOR;PLENARIO
2017;1;000000000000005;P. M. DE VARZEA BRANCA;201219;1014.92;VIGIA AII;FUNDEB 40%
2017;1;000000000000005;CAMARA DE DOM EXPEDITO LOPES;101074;2564;VEREADOR;VEREADOR
2017;1;000000000000005;P. M. DE CARACOL;201052;1113;MERENDEIRA/ZELADOR (A);OUTROS RECURSOS
2017;1;000000000000005;CAMARA DE PAVUSSU;101156;2450;VEREADOR;PLENARIO
2017;1;000000000000005;CAMARA DE PAJEU DO PIAUI;101146;2400;VEREADOR;VEREADORES
2017;1;000000000000005;CAMARA DE SAO MIGUEL DO FIDALGO;101202;2780;VEREADOR PRESIDENTE;FOLHA DOS VEREADORES
2017;1;000000000000005;CAMARA DE SAO MIGUEL DA BAIXA GRANDE;101201;2338.17;VEREADOR;PLENARIO/PLENARIO
2017;1;000000000000005;CAMARA DE JUREMA;101111;2111.12;VEREADOR;VEREADORES
2017;1;000000000000005;FUNDO PREVIDENCIARIO DE PEDRO II;301157;937;APOSENTADOS;APOSENTADOS
2017;1;000000000000005;CAMARA DE ITAUEIRA;101099;4000;VEREADOR;C∂MARA MUNICIPAL DE ITAUEIRA
2017;1;000000000000005;P. M. DE CANAVIEIRA;201048;1108.62;TEC. EM ENFERMAGEM;UNID MISTA SAUDE ADALGIZA Z DA ROCHA
2017;1;000000000000005;CAMARA DE PALMEIRAIS;101148;4000;VEREADOR;FOLHA DE VEREADORES
2017;1;000000000000005;CAMARA DE FRONTEIRAS;101088;7750;VEREADOR;VEREADORES
2017;1;000000000000005;CAMARA DE RIACHO FRIO;101170;2946.37;VEREADOR(A);VEREADOR(A)
2017;1;000000000000005;CAMARA DE JOAO COSTA;101105;2700;VEREADOR VICE PRESIDENTE;CAMARA
2017;1;000000000000005;CAMARA DE RIBEIRA DO PIAUI;101171;2685;VEREADOR;CAMARA MUNICIAL - VEREADORES
2017;1;000000000000005;CAMARA DE ALVORADA DO GURGUEIA;101008;1202.32;CONTROLADOR;CONTROLADORIA E FUNCIONARIOS CAMARA MUNICIPAL
2017;1;000000000000006;CAMARA DE BAIXA GRANDE DO RIBEIRO;101018;950;ZELADOR;CMBGR PESSOAL EFETIVO
2017;1;000000000000006;CAMARA DE SANTO ANTONIO DOS MILAGRES;101181;2300;VEREADOR TESOUREIRO;VEREADORES CAMARA MUNICIPAL DE STO ANTONIO DOS MIL
2017;1;000000000000006;P. M. DE CRISTALANDIA DO PIAUI;201066;2500;SECRETARIO MUNICIPAL DE ADMINISTRACAO;SEC. MUNIC. DE ADMIN E GESTAO-COMISSIONADOS
2017;1;000000000000006;P. M. DE CAMPO MAIOR;201047;4755.18;LEITURISTA HIDRO. B .N III;FUNDO PREVIDENCIµRIO DE CAMPO MAIOR
2017;1;000000000000006;P. M. DE FLORESTA DO PIAUI;201082;937;VIGIA;SETOR: EDUCACAO 40%
2017;1;000000000000006;CAMARA DE BURITI DOS MONTES;101038;2992.5;VEREADOR - VICE PRESIDENTE;CAMARA MUNICIPAL DE BURITI DOS MONTES
2017;1;000000000000006;CAMARA DE CAXINGO;101056;2058;VEREADOR(A);C∂MARA MUNICIPAL
2017;1;000000000000006;P. M. DE MIGUEL LEAO;201128;1249.4;VIGIA;SEC SAUDE
2017;1;000000000000006;CAMARA DE ANTONIO ALMEIDA;101012;2984.58;VEREADOR;C∂MARA
2017;1;000000000000006;P. M. DE CANAVIEIRA;201048;1077.55;TEC. EM ENFERMAGEM;UNID MISTA SAUDE ADALGIZA Z DA ROCHA
2017;1;000000000000006;CAMARA DE BENEDITINOS;101026;2853.9;VEREADOR PRESIDENTE;PLENARIO
2017;1;000000000000006;P. M. DE SANTO INACIO DO PIAUI;201182;3719.28;PROFESSOR(A) CLASSE A;FUNDEB 60%
2017;1;000000000000006;P. M. DE SAO JOAO DO ARRAIAL;201193;3861.99;PROFESSOR CLASSE B;PROFESSORES EDUCAÄ«O BASICA - FUNDEB / SEMEC
2017;1;000000000000006;CAMARA DE SANTA CRUZ DO PIAUI;101174;937;AUX. ADMINISTRATIVO;EFETIVOS
2017;1;000000000000006;P. M. DE PASSAGEM FRANCA DO PIAUI;201152;7980.77;PROF CL C N IV 40H;FUNDEB 60%
2017;1;000000000000006;CAMARA DE CAPITAO GERVASIO OLIVEIRA;101051;3000;VEREADOR;CAMARA MUNICIPAL - VEREADORES
2017;1;000000000000006;P. M. DE BURITI DOS LOPES;201037;3003;"PROF C ""BII"" NIVEL SUPERIOR 40H";CONTR GERAL MUNIC COMISSIONADOS
2017;1;000000000000006;P. M. DE BREJO DO PIAUI;201036;3586.13;PROFESSOR(A);PROFESSOR PEDAG. FUNDEB 60
2017;1;000000000000006;P. M. DE BERTOLINIA;201027;1030.7;AUXILIAR ADMINISTRATIVO;SECRETARIA DE ADMINISTRACAO
2017;1;000000000000007;P. M. DE DOMINGOS MOURAO;201076;4160.44;PROFESSOR CC NIII;FUNDEB 60%
2017;1;000000000000007;CAMARA DE SANTO INACIO DO PIAUI;101182;2850;VEREADOR;VEREADORES
2017;1;000000000000007;CAMARA DE AGUA BRANCA;101003;3817.61;VEREADOR;PLENµRIO DA C∂MARA
2017;1;000000000000006;CAMARA DE RIBEIRO GONCALVES;101172;4823.1;VEREADOR;VEREADORES
2017;1;000000000000006;CAMARA DE PIMENTEIRAS;101160;4600;VEREADOR;VEREADOR (A)
2017;1;000000000000007;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;3487.7;PROFESSOR DAS SERIES INICIAS DO ENSINO FUNDAMENTAL;FUNDEB - 60%
2017;1;000000000000007;P. M. DE FRANCINOPOLIS;201084;999.14;AUX. SERVICOS GERAIS;SEC.MUN.EDUCACA-CLT/40%
2017;1;000000000000007;P. M. DE LUIZ CORREIA;201119;874.53;ASSESSOR ADMINISTRATIVO;SECR. EDUC. COORDENADORES/COMISS.
2017;1;000000000000007;CAMARA DE SAO JOAO DA VARJOTA;101192;937;SECRETARIO;CAMARA MUNICIPAL./SERVIDORES
2017;1;000000000000007;CAMARA DE CAPITAO GERVASIO OLIVEIRA;101051;946.37;CONTRLADOR INTERNO MUNICIPAL;CAMARA MUNICIAL - SERVIDORES
2017;1;000000000000007;CAMARA DE PAVUSSU;101156;2450;VEREADOR;PLENARIO
2017;1;000000000000007;CAMARA DE PAJEU DO PIAUI;101146;2400;VEREADOR;VEREADORES
2017;1;000000000000007;P. M. DE LANDRI SALES;201118;1107.55;AUX ADMINISTRATIVO;SEC MUN DE ADM-SECRET.DIRET.COORD.CHEFES
2017;1;000000000000007;P. M. DE BOM JESUS;201031;3214.32;PROFESSOR(A) CLASSE B. NIVEL IV 40HS;SEC. EDUCAÄ«O - PROFESSORES II-60% F
2017;1;000000000000007;P. M. DE CAMPINAS DO PIAUI;201043;2977.19;"PROF. ""CL D POS GRADUACAO""";FUNDEB 60% - EFETIVOS
2017;1;000000000000007;P. M. DE OEIRAS;201142;1267.21;Professor - A/III - 20h;203.06 - SEC. DE EDUCACAO/PROFESSORES 60%
2017;1;000000000000007;CAMARA DE PIMENTEIRAS;101160;6900;VEREADOR PRESIDENTE;VEREADOR (A)
2017;1;000000000000007;CAMARA DE COCAL DOS ALVES;101059;2352.96;2 SECRETARIO;VEREADORES
2017;1;000000000000007;P. M. DE ESPERANTINA;201079;1280.24;VIGIA EFETIVOS;FUNDEB 40%
2017;1;000000000000007;CAMARA DE PEDRO LAURENTINO;101158;2252.23;VEREADOR;VEREADORES
2017;1;000000000000007;P. M. DE PEDRO LAURENTINO;201158;1084.69;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL
2017;1;000000000000007;P. M. DE QUEIMADA NOVA;201167;3166.3;PROFESSOR;SEDUC\FUNDEB 60%\ATIVOS EFETIVOS\PROFESSOR ENS. FU
2017;1;000000000000007;CAMARA DE NOSSA SENHORA DE NAZARE;101137;1874;TESOUREIRO;CAMARA COMISSIONADOS
2017;1;000000000000007;P. M. DE BONFIM DO PIAUI;201033;3206.05;PROFESSOR(A);SEC EDUCACAO CULTURA DESPORTO E LAZER-FUNDEB 60%
2017;1;000000000000007;CAMARA DE BARRA D ALCANTARA;101019;2200;VEREADOR(A);VEREADORES
2017;1;000000000000008;P. M. DE SAO JOAO DO ARRAIAL;201193;4248.19;PROFESSOR CLASSE C;PROFESSORES EDUCAÄ«O BASICA - FUNDEB / SEMEC
2017;1;000000000000008;CAMARA DE SAO JOSE DO PEIXE;101196;1217.61;VIGILANTE;FOLHA DOS SERVIDORES
2017;1;000000000000008;CAMARA DE ARRAIAL;101015;2470.2;VEREADOR;CAMARA DE VEREADORES - VEREADORES
2017;1;000000000000008;P. M. DE CANTO DO BURITI;201049;1000;OPERADOR DE SISTEMA DE INFORMATICA;ADMINISTRAÄAO EFETIVOS
2017;1;000000000000008;P. M. DE MASSAPE DO PIAUI;201125;3580.84;ENFERMEIRO(A) PSF;SECRETARIA MUNICIPAL DE SAÈDE/PABPSF
2017;1;000000000000008;CAMARA DE UNIAO;101216;9750;VEREADOR(A);VEREADOR(A)
2017;1;000000000000008;P. M. DE FRANCINOPOLIS;201084;2488.4;PROFESSOR(A);SEC.MUN.EDUCACAO-CLT - 60 %/FUNDEB
2017;1;000000000000008;P. M. DE SAO JOSE DO PIAUI;201197;1560;AGENTE ADM;PREFEITURA MUNICIPAL - FPM
2017;1;000000000000008;P. M. DE PAES LANDIM;201145;1227.07;AGENTE COMUNITARIO;AGENTE COMUNITARIO
2017;1;000000000000008;CAMARA DE SANTO INACIO DO PIAUI;101182;2850;VEREADOR;VEREADORES
2017;1;000000000000008;P. M. DE CAPITAO DE CAMPOS;201050;2658.96;PROF CLASSE C - NIVEL V - 25HS;FUNDEB 60%
2017;1;000000000000008;P. M. DE ITAUEIRA;201099;1470.3;AGENTE COMUNITARIO DE SAUDE;SAUDE ACS
2017;1;000000000000008;CAMARA DE ALTO LONGA;101006;5000;VEREADOR;CAMARA MUNICIPAL
2017;1;000000000000008;CAMARA DE SEBASTIAO LEAL;101207;3567;VEREADOR;CAMARA MUNICIPAL - PLENARIO
2017;1;000000000000008;CAMARA DE GEMINIANO;101089;3360;VEREADOR;VEREADOR
2017;1;000000000000008;CAMARA DE FLORESTA DO PIAUI;101082;2210.42;VEREADOR;PLENARIO
2017;1;000000000000009;CAMARA DE SAO JOAO DA VARJOTA;101192;2900;VEREADOR;CAMARA MUNICIPAL/VEREADOR
2017;1;000000000000009;P. M. DE COLONIA DO GURGUEIA;201061;3471.46;PROF C NIVEL IV 40H;UNIDADE ESCOLAR PROF.IDALIA DE BRITO 60%
2017;1;000000000000009;CAMARA DE BOQUEIRAO DO PIAUI;101034;1699.68;VEREADOR(A);CAMARA DE VEREADORES
2017;1;000000000000009;CAMARA DE RIO GRANDE DO PIAUI;101173;2250;VEREADOR;VEREADORES
2017;1;000000000000009;P. M. DE PAES LANDIM;201145;1227.07;AGENTE COMUNITARIO;AGENTE COMUNITARIO
2017;1;000000000000009;CAMARA DE PIMENTEIRAS;101160;4600;VEREADOR;VEREADOR (A)
2017;1;000000000000009;CAMARA DE LUIZ CORREIA;101119;6342.65;VEREADOR(A);CAMARA MUNICIPAL
2017;1;000000000000001;P. M. DE SANTO INACIO DO PIAUI;201182;1089.95;TêCNICO DE ENFERMAGEM PSF-II;EQUIPE PSF II
2017;1;000000000000001;CAMARA DE PRATA DO PIAUI;101166;2500;VEREADOR(A) 2ß SECRETµRIO(A);CAMARA MUNIICPAL DE PRATA DO PIAUI
2017;1;000000000000001;P. M. DE JULIO BORGES;201110;1350;CHEFE DE DEP. LAZER;SAMU
2017;1;000000000000001;P. M. DE JULIO BORGES;201110;2915.12;PROFESSOR(A);FUNDEB CLASSE B
2017;1;000000000000001;CAMARA DE SANTA CRUZ DO PIAUI;101174;3220;VEREADOR;VEREADOR
2017;1;000000000000001;CAMARA DE COIVARAS;101060;1755;VEREADOR;PLENARIO
2017;1;000000000000001;P. M. DE LUIZ CORREIA;201119;6011.67;PROF. CL - SE / NI - VIII;SEC.EDUC.(PROF.)-Z.URBANA
2017;1;000000000000001;CAMARA DE BOM PRINCIPIO DO PIAUI;101032;1971.25;ASSISTENTE ADMINISTRATIVO;ADMINISTRATIVO
2017;1;000000000000001;CAMARA DE SAO JOSE DO PEIXE;101196;2200;VEREADOR;FOLHA DOS VEREADORES
2017;1;000000000000001;P. M. DE SAO FRANCISCO DO PIAUI;201186;1113.31;APOIO ADMINISTRATIVO CLASSE C;FUNDEB 40%
2017;1;000000000000001;P. M. DE CAJUEIRO DA PRAIA;201041;3900.28;PROFESSOR CLASSE - SE N - V 40h;FUNDEB 60 % - ENS FUNDAM - PROFES EFETIVOS
2017;1;000000000000001;P. M. DE COLONIA DO GURGUEIA;201061;3214.3;PROF B NIVEL IV 20 H;SECR. EDUCACAO 60% - COLONIA-PREV
2017;1;000000000000001;P. M. DE SANTO INACIO DO PIAUI;201182;937;AUX. DE SERV. GER.;SECRETARIA
2017;1;000000000000001;CAMARA DE INHUMA;101095;1319.6;CHEFE ALMOXARIFADO;CAMARA MUNICIPAL DE INHUMA
2017;1;000000000000001;CAMARA DE SIGEFREDO PACHECO;101208;1110.96;ZELADOR(A);EFETIVOS
2017;1;000000000000002;P. M. DE CRISTALANDIA DO PIAUI;201066;6000;VICE PREFEITO MUNICIPAL;VICE-PREFEITO
2017;1;000000000000002;P. M. DE RIBEIRA DO PIAUI;201171;1200;DIR. DE DEPARTAMENTO DE PESSOAL;ADMINISTRACAO
2017;1;000000000000002;P. M. DE SIMPLICIO MENDES;201210;905.77;PRESIDENTE DA COMDEC;OBRAS CPC
2017;1;000000000000002;P. M. DE FRANCINOPOLIS;201084;937;OPERADOR DE CHAFARIZ;SEC.MUN.ADMINISTRACAO CLT
2017;1;000000000000002;P. M. DE CAMPO MAIOR;201047;1405.5;PROFESSOR(A) B20N1;FUNDO PREVIDENCIµRIO DE CAMPO MAIOR
2017;1;000000000000002;CAMARA DE BENEDITINOS;101026;2038.5;VEREADOR;PLENARIO
2017;1;000000000000002;P. M. DE CAMPO MAIOR;201047;3290.78;ASS. DE COMUNICACAO;FUNDO PREVIDENCIµRIO DE CAMPO MAIOR
2017;1;000000000000002;P. M. DE SAO FRANCISCO DO PIAUI;201186;1264.95;ESCRITURARIA (INATIVO);SECRETARIA MUNICIPAL DE ADMINISTRACAO
2017;1;000000000000002;CAMARA DE BURITI DOS LOPES;101037;2429.7;DIGITADOR;CAMARA EFETIVOS
2017;1;000000000000002;CAMARA DE BARRA D ALCANTARA;101019;2500;PRESIDENTE DA CAMARA;VEREADORES
2017;1;000000000000002;CAMARA DE BRASILEIRA;101035;1041.16;CONTROLADOR (A);COMISSIONADOS
2017;1;000000000000002;P. M. DE PAJEU DO PIAUI;201146;1236.84;CHEFE DIVIS«O DE RODOVIAS ESTRADAS VICINAIS;SECRETARIA DE EDUCAÄ«O
2017;1;000000000000002;P. M. DE RIACHO FRIO;201170;4250;VICE PREFEITO MUNICIPAL;GABINETE DO PREFEITO
2017;1;000000000000002;P. M. DE PARNAIBA;201151;4666.67;AG. ADMINISTRATIVO;2008-COORD.DA SEC.ADMINISTRACAO(PL.FINANCEIRO)
2017;1;000000000000002;P. M. DE PAVUSSU;201156;2048.23;PROFESSOR C-SE N-IV 20H;FUNDEB 60%
2017;1;000000000000002;P. M. DE PEDRO LAURENTINO;201158;1313.65;AUXILIAR DE ENFERMAGEM;SECRETARIA MUNICIPAL DE SAUDE
2017;1;000000000000002;CAMARA DE INHUMA;101095;1760;CONTROLADORA INTERNA;CAMARA MUNICIPAL DE INHUMA
2017;1;000000000000002;CAMARA DE SAO JOSE DO PEIXE;101196;2200;VEREADOR;FOLHA DOS VEREADORES
2017;1;000000000000003;P. M. DE PAVUSSU;201156;1436.75;PROFESSOR C-A N-II 20H;FUNDEB 60%
2017;1;000000000000003;P. M. DE PADRE MARCOS;201144;937;GARI;SEAD - DEPTO.ADMINISTRAÄ«O II
2017;1;000000000000003;P. M. DE DEMERVAL LOBAO;201072;3372.42;PROF. CLA A-VIII;SEC. MUN. DE EDUCACAO-FUNDEB/60%(EFET.) ENS. INFAN
2017;1;000000000000003;P. M. DE CAPITAO DE CAMPOS;201050;937;ATENDENTE DE SAÈDE;FUNDO MUNICIPAL DE SAUDE
2017;1;000000000000003;CAMARA DE CANTO DO BURITI;101049;1107.14;DIRETOR ADMINISTRATIVO;FUNCIONARIOS
2017;1;000000000000003;CAMARA DE PAJEU DO PIAUI;101146;2400;VEREADOR;VEREADORES
2017;1;000000000000003;CAMARA DE SAO GONCALO DO PIAUI;101188;3400;VEREADOR;VEREADORES
2017;1;000000000000003;CAMARA DE INHUMA;101095;1319.6;ASSISTENTE LEGISLATIVO;CAMARA MUNICIPAL DE INHUMA
2017;1;000000000000003;AMPAR - ASSOCIAÄ«O DOS MUNICIPIOS DO MêDIO-PARNAIBA;421522;1873.86;COMUNICAÄ«O E CERIMONIAL;ADMINISTRAÄ«O
2017;1;000000000000003;CAMARA DE ANTONIO ALMEIDA;101012;2494.29;SECRETµRIA;C∂MARA
2017;1;000000000000003;P. M. DE DOMINGOS MOURAO;201076;3559.4;PROFESSOR CB NII;FUNDEB 60%
2017;1;000000000000007;P. M. DE BERTOLINIA;201027;2266.07;AUXILIAR ADMINISTRATIVO;SECRETARIA DE ADMINISTRACAO
2017;1;000000000000007;P. M. DE ITAUEIRA;201099;1470.3;AGENTE COMUNITARIO DE SAUDE;SAUDE ACS
2017;1;000000000000007;P. M. DE PAES LANDIM;201145;1190;AGENTE COMUNITARIO;AGENTE COMUNITARIO
2017;1;000000000000007;CAMARA DE NAZARE DO PIAUI;101136;2144.08;VEREADOR;CAMARA MUNICIPAL
2017;1;000000000000007;CAMARA DE PARNAGUA;101150;3340.34;VEREADOR;CAMARA
2017;1;000000000000007;P. M. DE DEMERVAL LOBAO;201072;1120.58;AUX. DE SERV. GERAIS;SEC. MUN. DE EDUCACAO-FUNDEB/40%(EFET.) ENS. INFAN
2017;1;000000000000007;CAMARA DE ITAUEIRA;101099;1332;DIGITADOR(A);C∂MARA MUNICIPAL DE ITAUEIRA
2017;1;000000000000008;P. M. DE RIO GRANDE DO PIAUI;201173;1758.7;PROFESSOR SE III;FUNDEB 60%
2017;1;000000000000008;CAMARA DE CANTO DO BURITI;101049;6850;VEREADOR;VEREADORES
2017;1;000000000000008;CAMARA DE SAO JOAO DA VARJOTA;101192;2900;VEREADOR;CAMARA MUNICIPAL/VEREADOR
2017;1;000000000000008;P. M. DE PARNAIBA;201151;1680;COORD.EJA - CEJA;2008-COORD.DA SEC.ADMINISTRACAO(PL.FINANCEIRO)
2017;1;000000000000008;CAMARA DE RIO GRANDE DO PIAUI;101173;3375;PRES DA CAMARA DE VEREADORES;VEREADORES
2017;1;000000000000008;CAMARA DE BARRO DURO;101022;2332.5;VEREADOR;FOLHA DE VEREADORES
2017;1;000000000000008;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;1405.5;APOSENTADO;APOSENTADOS
2017;1;000000000000008;CAMARA DE CAJUEIRO DA PRAIA;101041;2706.67;VEREADOR(A);VEREADORES
2017;1;000000000000008;CAMARA DE RIBEIRO GONCALVES;101172;4823.1;VEREADOR;VEREADORES
2017;1;000000000000008;CAMARA DE SAO JOAO DA FRONTEIRA;101190;2300;VEREADOR-258;CAMARA-VEREADORES
2017;1;000000000000008;P. M. DE AGUA BRANCA;201003;3500;SECRETARIO(A) DE EDUCACAO;20-FME EFETIVO - ANTERIOR 30/12/2007
2017;1;000000000000008;CAMARA DE RIBEIRA DO PIAUI;101171;4045.24;VEREADOR PRESIDENTE;CAMARA MUNICIAL - VEREADORES
2017;1;000000000000008;P. M. DE BERTOLINIA;201027;1467.8;AUXILIAR DE SERVICOS GERAIS;SECRETARIA DE ADMINISTRACAO
2017;1;000000000000008;P. M. DE CARACOL;201052;4121.07;PROF CLASSE C IV 40H;FUNDEB 60%
2017;1;000000000000008;P. M. DE ESPERANTINA;201079;1574.4;DATILOGRAFO (A);PME EFETIVOS SEC. ADMINISTRAÄ«O
2017;1;000000000000008;P. M. DE SAO GONCALO DO GURGUEIA;201187;3492.74;PROFESSOR CLASSE SL -40H;PROFESSORES- FUNDEB 60%
2017;1;000000000000008;CAMARA DE PEDRO LAURENTINO;101158;3378.35;VEREADOR PRESIDENTE;VEREADORES
2017;1;000000000000008;P. M. DE CAMPINAS DO PIAUI;201043;2119.4;"PROF. ""CL C POS GRADUACAO""";FUNDEB 60% - EFETIVOS
2017;1;000000000000008;CAMARA DE RIACHO FRIO;101170;2946.37;VEREADOR(A);VEREADOR(A)
2017;1;000000000000008;P. M. DE LUIZ CORREIA;201119;874.53;ASSESSOR ADMINISTRATIVO;SECR. EDUC. COORDENADORES/COMISS.
2017;1;000000000000009;P. M. DE SAO JOAO DO ARRAIAL;201193;4460.59;PROFESSOR CLASSE C;PROFESSORES EDUCAÄ«O BASICA - FUNDEB / SEMEC
2017;1;000000000000009;P. M. DE MONTE ALEGRE DO PIAUI;201132;937;ECN. DO PROGRAMA DA SUADE;ADMINISTRAÄ«O SAÈDE
2017;1;000000000000009;CAMARA DE GUADALUPE;101091;5800;VEREADOR;VEREADORES
2017;1;000000000000009;P. M. DE RIBEIRA DO PIAUI;201171;2400;ASSESSOR TECNICO;ADMINISTRACAO
2017;1;000000000000009;P. M. DE FRANCINOPOLIS;201084;937;MOTORISTA;SEC.MUN.EDUCACA-CLT/40%
2017;1;000000000000009;P. M. DE JULIO BORGES;201110;1596.37;PROFESSOR(A);FUNDEB CLASSE B
2017;1;000000000000009;CAMARA DE CAMPO MAIOR;101047;7000;VEREADOR;CAMARA MUNICIPAL - VEREADORES
2017;1;000000000000009;P. M. DE LANDRI SALES;201118;1561.17;AUXILIAR DE SERVICOS GERAIS A4;SEC MUN DE EDUCACAO - FUNDEB 40%
2017;1;000000000000009;P. M. DE SANTA CRUZ DO PIAUI;201174;937;ESCRITURARIO;ADMINISTRAÄ«O E PLANEJAMENTO
2017;1;000000000000009;P. M. DE BOM JESUS;201031;3631.47;PROFESSOR(A) CLASSE C. NIVEL IV 40HS;SEC. EDUCAÄ«O - PROFESSORES I-60% FU
2017;1;000000000000009;CAMARA DE SANTO INACIO DO PIAUI;101182;2850;VEREADOR;VEREADORES
2017;1;000000000000009;CAMARA DE COCAL DOS ALVES;101059;1960;VEREADOR;VEREADORES
2017;1;000000000000009;P. M. DE SAO JULIAO;201198;1046.91;Auxiliar de Serviáos Diversos - Ensino Infantil;FUNDEB - 40%
2017;1;000000000000009;P. M. DE CARACOL;201052;2472.27;PROF CLASSE A IV 40H;FUNDEB 60%
2017;1;000000000000010;CAMARA DE VARZEA BRANCA;101219;968.07;AUX SERVIÄOS GERAIS;EFETIVOS
2017;1;000000000000010;P. M. DE FLORES DO PIAUI;201081;999.14;CONSELHEIRO TUTELAR;ADMINISTRAÄ«O EFETIVOS
2017;1;000000000000010;CAMARA DE SANTA ROSA DO PIAUI;101178;2720;VEREADOR(A);CAMARA MUNICIPAL
2017;1;000000000000001;CAMARA DE AROAZES;101013;1061.77;AUX. SERVICOS GERAIS;ADMINISTRAÄ«O GERAL/EFETIVOS
2017;1;000000000000001;P. M. DE AROAZES;201013;632.74;ASSISTENTE SOCIAL;FMAS - ADMINISTRAÄ«O
2017;1;000000000000001;P. M. DE SAO JOAO DO ARRAIAL;201193;1781.43;OPERADOR DE MICRO;ADMINISTRATIVOS EFETIVOS - FPM / SECAF
2017;1;000000000000001;CAMARA DE ARRAIAL;101015;3573.5;VEREADOR PRESIDENTE;CAMARA DE VEREADORES - VEREADORES
2017;1;000000000000001;CAMARA DE COCAL DOS ALVES;101059;2745.12;PRESIDENTE;VEREADORES
2017;1;000000000000001;P. M. DE CAMPO MAIOR;201047;2816.82;AUX.SERV.SAUDE;FUNDO PREVIDENCIµRIO DE CAMPO MAIOR
2017;1;000000000000001;CAMARA DE PAJEU DO PIAUI;101146;2900;VEREADOR PRESIDENTE;VEREADORES
2017;1;000000000000001;P. M. DE LAGOA DO BARRO DO PIAUI;201114;2405.04;PROFESSOR(A) CLASSE AII;FUNDEB - MAGISTERIO
2017;1;000000000000001;P. M. DE DOMINGOS MOURAO;201076;3915.35;PROFESSOR CB NIII;FUNDEB 60%
2017;1;000000000000001;CAMARA DE JARDIM DO MULATO;101102;1061.77;ZELADOR (A);CARGO EFETIVO
2017;1;000000000000001;CAMARA DE TAMBORIL;101213;937;CONTROLADOR INTERNO;FOLHA DOS SERVIDORES
2017;1;000000000000001;CAMARA DE BARRA D ALCANTARA;101019;2400;VICE PRESIDENTE DA CAMARA;VEREADORES
2017;1;000000000000001;P. M. DE COCAL;201057;1800;SUPERINTENDENCIA;EDUCACAO COMISSIONADOS
2017;1;000000000000002;P. M. DE JUREMA;201111;1030.7;ZELADORA;FUNDEB 40%
2017;1;000000000000002;CAMARA DE ALTO LONGA;101006;1700;TESOUREIRO;CAMARA MUNICIPAL
2017;1;000000000000002;CAMARA DE RIBEIRO GONCALVES;101172;4823.1;VEREADOR;VEREADORES
2017;1;000000000000002;CAMARA DE ARRAIAL;101015;1876.74;CONTROLADOR INTERNO;CAMARA DE VEREADORES - FUNCIONARIOS
